country_region,data_quality,hdi,per_capita_gdp,region,income_group,population_millions,cropland_footprint,grazing_footprint,forest_product_footprint,carbon_footprint,fish_footprint,built_up_land,total_ecological_footprint_production,cropland_footprint_2,grazing_footprint_2,forest_product_footprint_2,carbon_footprint_2,fish_footprint_2,built_up_land_2,total_ecological_footprint_consumption,cropland,grazing_land,forest_land,fishing_ground,built_up_land_3,total_biocapacity,ecological_deficit_or_reserve,number_of_earths_required,number_of_countries_required
"* Data values for countries with a ""D"" quality score are from 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0 = less than 0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,3A,0.701,1986.941,Other Europe,LM,4.072,0.950106445565976,0.0603741220291567,0.135714413276542,0.649902971121049,0.0000388250221278272,0.0550237321465116,1.85116050916136,0.665640638066372,0.0689991753538284,0.226125727201402,0.855570450052542,0.056025289786294,0.0550237321465116,1.92738501260695,0.950106445565976,0.0603741220291567,0.0857675154895698,0.00884842172119355,0.0550237321465116,1.16012023695241,-0.76726477565454,1.14585926428725,1.66136659909503
Mongolia,2A,0.733,3901.867,Asia-Pacific,LM,2.91,0.213522927062626,4.62919244897284,0.118644109578617,4.1612935382958,0.0000258651740319892,0.065673784855861,9.18835267393978,0.28378190980507,4.5890004513025,0.162906105515762,4.39463469701882,0.00387262146674975,0.065673784855861,9.49986956996476,0.213522927062626,7.95572962722187,6.59033047117088,0.133436330582878,0.065673784855861,14.9586931408941,5.45882357092934,5.64781477756804,0.635073497429665
Montenegro,3A,0.804,7045.118,Other Europe,UM,0.625,0.0558396924252923,0.107279322908108,0.70717266125235,1.2107126194371,0.00991152078916705,0.0205712180145177,2.11148703482654,0.573663759403128,0.27786621166188,0.513345868837718,1.97686630128273,0.0543893859223008,0.0205712180145177,3.41670274512228,0.0558396924252923,0.107279322908108,2.5917258309433,0.242595647017401,0.0205712180145177,3.01801171130862,-0.39869103381366,2.03128096784285,1.13210387233414
Montserrat,1B,,,Latin America,,0.005,,,,,,,3.42874278413945,,,,,,,4.62612384139981,,,,,,1.35089803915077,-3.27522580224904,2.7502999280036,3.42448038810389
Morocco,2A,0.645,3110.209,Africa,LM,33.921,0.399250765589134,0.165035116918959,0.0846628952951468,0.594547691334279,0.135911820100778,0.0405298105989307,1.41993809983723,0.590844518592936,0.164801893658456,0.15480898910116,0.709257298677816,0.0893200721645204,0.0405298105989307,1.74956258279382,0.399250765589134,0.165035116918959,0.0936831291022956,0.0718700824937276,0.0405298105989307,0.770368904703047,-0.979193678090773,1.04014116579284,2.27107113502747
Mozambique,3A,0.414,493.252,Africa,LI,27.216,0.244354151948781,0.025942694388074,0.287782183752493,0.0666980041754727,0.0152183351353535,0.0499969146896982,0.689992284089872,0.283779367061278,0.0306741284854772,0.271216133174502,0.20652748410124,0.0274931842707743,0.0499969146896982,0.86968721178297,0.244354151948781,0.894183114127896,0.552810119199917,0.155400959919505,0.0499969146896982,1.8967452598858,1.02705804810283,0.517042076251161,0.458515558296602
Myanmar,3A,0.552,1266.124,Asia-Pacific,LI,53.437,0.943368628317341,0.00477411357869379,0.354843596222429,0.130056728460727,0.0609401897551237,0.119043047960486,1.6130263042948,0.860316638305379,0.00547757710076503,0.331934637506989,0.180574438592335,0.05133144487686,0.119043047960486,1.54867778434281,0.943368628317341,0.00477411357869379,0.530353596841312,0.284100662262283,0.119043047960486,1.88164004896012,0.33296226461731,0.92071214364421,0.82304678049273
NOTES:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,2A,0.637,5901.243,Africa,UM,2.403,0.137549478504714,1.29617106224833,0.214818378841042,0.557757852531682,1.7820425281236,0.01980338420894,4.00814268445831,0.335598007141726,0.16991645248032,0.243692854326812,1.07122394998188,0.246360827339293,0.01980338420894,2.08659547547897,0.137549478504714,1.51816693241593,0.328845915271121,4.51428333681004,0.01980338420894,6.51864904721075,4.43205357173178,1.24051226960798,0.320096305287642
Nepal,3A,0.555,675.735,Asia-Pacific,LI,28.175,0.38649159993051,0.0471502657532401,0.200299748197224,0.0780370280174085,0.00117212006617047,0.109888903088399,0.823039665052953,0.439560726608416,0.0600054176853661,0.209811332224973,0.202260589615555,0.00481757366111959,0.109888903088399,1.02634454288383,0.38649159993051,0.0471502657532401,0.0581712042799992,0.004998310858377,0.109888903088399,0.606700283910526,-0.419644258973304,0.610177206485279,1.6916829777439
Netherlands,3A,0.923,50497.238,EU-28,HI,16.868,0.227461396602287,0.0430012669025297,0.0456302074560153,3.13165263352664,0.0933714984443997,0.0894033603014818,3.63052036323336,0.996576422076042,0.506549334589481,0.397781419824967,3.85529473332674,0.0778678171984972,0.0894033603014818,5.92347308731721,0.227461396602287,0.0430012669025297,0.0780228874128945,0.42633513294935,0.0894033603014818,0.864224044168543,-5.05924904314867,3.52159349038313,6.85409429104243
New Zealand*,3D,0.913,36006.023,Asia-Pacific,HI,4.495,0.37431703363396,2.67789484669551,4.81046157501406,2.58638928070478,1.8878813091915,0.086922711068972,12.4238667563088,0.559639915312308,0.124756707645854,1.16677560348204,2.50070342475094,0.690310576847599,0.086922711068972,5.12910893910772,0.37431703363396,2.67789484669551,5.90751237065184,0.866041871237952,0.086922711068972,9.91268883328824,4.783579894180519,3.049332103846596,0.517428623592363
Nicaragua,3A,0.642,1812.995,Latin America,LM,6.014,0.362536705890265,0.587926190511666,0.407516996157535,0.274349944656972,0.103827091584738,0.0431305250073698,1.77928745380854,0.287030724513384,0.255036468580185,0.418839558833946,0.440609170653737,0.0305807574854315,0.0431305250073698,1.47522720507405,0.362536705890265,0.587926190511666,0.729382203903912,0.490598792401401,0.0431305250073698,2.21357441771461,0.73834721264056,0.877044673900562,0.666445723833915
Niger,3A,0.351,386.726,Africa,LI,19.114,0.875140669277439,0.465919953963818,0.242582336234036,0.0360069639110765,0.0229232696946601,0.0416335060186433,1.68420669909967,0.903220856581316,0.452335704446496,0.244835437012669,0.0886470165393848,0.024510238431749,0.0416335060186433,1.75518275903026,0.87514066927744,0.465919953963818,0.045433179939418,0.000577112238480143,0.0416335060186433,1.4287044214378,-0.32647833759246,1.04348244476166,1.22851356284311
Nigeria,3A,0.525,2563.092,Africa,LM,177.476,0.506344122889336,0.090085726857269,0.180394791033074,0.129671369054446,0.01990493255086,0.0523309801005736,0.978731922485559,0.53994974580154,0.0946840259476226,0.187596773989407,0.17980913554879,0.0609361166940783,0.0523309801005736,1.11530677808201,0.506344122889336,0.113592289657904,0.0141009828052943,0.0178049689852383,0.0523309801005736,0.704173344438346,-0.411133433643664,0.663066588060192,1.58385259381209
Norway,3A,0.948,89274.953,Other Europe,HI,5.148,0.282180374939824,0.326750894929457,1.54019803390492,2.81278999151517,5.93735418764614,0.0552128697125026,10.954486352648,0.965323943669194,0.327358839186537,0.895567858024866,2.7859617901448,1.00332113300628,0.0552128697125026,6.03274643374418,0.282180374939824,0.595296499117134,3.49523744012739,2.98367050290195,0.0552128697125026,7.41159768679879,1.37885125305461,3.58655813186577,0.813960321198956
"Note that these numbers assume people use biocapacity fully. However, wild species also require biologically productive space. When subtracting a portion of biocapacity for wild species, the ratios get larger.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Countries Required: This represents how many times the country's biocapacity is needed in order to provide for the country's consumption Footprint.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Earths Required: This represents the number of planet Earths that would be required if everyone in the world lived the average lifestyle of a resident in this country.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,3A,0.795,17132.088,Middle East/Central Asia,HI,4.236,0.0495979019563289,0.0344106348307642,0.00399341713849959,5.50430302025797,0.464616726197517,0.184942117397226,6.24186381777831,0.452703131953211,0.34021487401453,0.151006764908097,4.851856687586,0.335028682102785,0.184942117397226,6.31575225796185,0.0495979019563289,0.0344106348307642,0.000887299346611113,1.2719110158607,0.184942117397226,1.54174896939163,-4.77400328857022,3.75480933409362,4.09648547419106
Pakistan,3A,0.548,1111.196,Asia-Pacific,LM,185.044,0.307451617770386,0.00379113861309211,0.0727831144472582,0.265515486333612,0.0214190084284961,0.0425050983849365,0.713465463977782,0.312222434108497,0.00109692227310497,0.0826345855903904,0.336160722090674,0.0140418996299758,0.0425050983849365,0.788661662077578,0.307451617770386,0.00379113861309211,0.00876485443210113,0.0349041309523776,0.0425050983849365,0.397416840152894,-0.391244821924684,0.468871173101763,1.98446966105957
Panama,3A,0.785,10229.227,Latin America,UM,3.868,0.147237709947774,0.42786154872233,0.141783135132643,1.01305416079724,0.595746265047868,0.0266723468804422,2.3523551665283,0.358272813240514,0.40328325993309,0.1807404585631,1.02608618321464,0.329823277994968,0.0266723468804422,2.32487833982675,0.147237709947774,0.42786154872233,1.68756142763808,0.599877478284361,0.0266723468804422,2.88921051147299,0.56433217164624,1.38217500219533,0.80467599387262
Papua New Guinea,2A,0.515,2271.483,Asia-Pacific,LM,7.464,0.404268387488516,0.000177126957840968,0.715242792550004,0.291072830591729,0.881339393385759,0.156084387375605,2.44818491834945,0.331493050239533,0.0407386155428753,0.359939648511407,0.258612729028416,0.702359780872826,0.156084387375605,1.84922821157066,0.404268387488516,0.0362062672695517,2.53367863849316,0.703083923268119,0.156084387375605,3.83332160389495,1.98409339232429,1.09939387519857,0.482408835640532
Paraguay,3A,0.692,3761.912,Latin America,LM,6.553,2.46645513345542,2.23104713427204,0.84828046937502,0.298877323338398,0.00493270686303146,0.123533305323045,5.97312607262695,0.776196821492407,1.44668498641848,0.871800992557642,0.449585217847724,0.00793260228620152,0.123533305323045,3.6757339259255,2.46645513345542,2.34691693963445,5.38238866756111,0.0530394648412226,0.123533305323045,10.3723335108152,6.6965995848897,2.18527888539497,0.35437868654077
Peru,3A,0.737,5823.964,Latin America,UM,30.973,0.321956539791277,0.502906331120819,0.123647763097205,0.58023050050769,0.5825851033762,0.0676978471418205,2.17902408503501,0.456103457044834,0.491086016219955,0.185732635955126,0.729166309384588,0.36445120648816,0.0676978471418205,2.29423747223448,0.321956539791277,0.502906331120819,2.69745932352018,0.198213657557618,0.0676978471418205,3.78823369913171,1.49399622689723,1.3639585473787,0.605621947970194
Philippines,3A,0.679,2505.819,Asia-Pacific,LM,99.139,0.343180836420565,0.00482337606972116,0.0758220995081834,0.389117512474534,0.206372300615752,0.0600565384826029,1.07937266357136,0.35708093028281,0.025805770423693,0.0934900617216514,0.36346535861159,0.204391058069352,0.0600565384826029,1.1042897175917,0.343180836420565,0.0156719508578106,0.0930945261380561,0.0664417191448148,0.0600565384826029,0.578445571043849,-0.525844146547851,0.656516780551333,1.90906417625244
Poland,3A,0.852,14088.746,EU-28,HI,38.62,1.05872567369613,0.0667272542702917,0.705042605480583,2.6198840309414,0.0283098408409963,0.0887107621542414,4.56740016738364,0.836747908762735,0.0469739709203061,0.844607146184536,2.55511666060538,0.0704632098942788,0.0887107621542414,4.44261965852148,1.05872567369613,0.0667272542702917,0.75440923043962,0.107192471854436,0.0887107621542414,2.07576539241472,-2.36685426610676,2.64120394219317,2.14023206801488
Population data are from the UN FAO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,3A,0.841,21533.49,EU-28,HI,10.402,0.252336871500286,0.0639247597954491,0.739710379929603,1.51657929882701,0.222681443879425,0.0244687411603605,2.81970149509214,0.838881159334892,0.273293859546451,0.137646374299089,2.08781777410525,0.325768576528507,0.0244687411603605,3.68787648497455,0.252336871500286,0.0639247597954491,0.855274840176463,0.074291649923393,0.0244687411603605,1.27029686255595,-2.4175796224186,2.19249781865818,2.90316113790458
Qatar,3A,0.855,67901.219,Middle East/Central Asia,HI,2.172,0.00889085856375632,0.000084994191131258,0.000901200297542376,14.5838439033647,0.0806248778153638,0.0521489311777341,14.7264947654103,0.491825362449673,0.302089604183775,0.20304680378589,14.4141529843802,0.190718122161787,0.0521489311777341,15.6539818081391,0.00889085856375632,0.000084994191131258,0,1.11627585155298,0.0521489311777341,1.1774006354856,-14.4765811726535,9.30652669835731,13.2953740097846
Regional totals are based on groupings defined by UNStats. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,3A,0.798,9158.52,EU-28,UM,19.652,1.22823434696853,0.122420850081229,0.471930089705698,1.3266752301724,0.00124450849481506,0.15954590890101,3.31005093432368,0.793326416963892,0.0677917674115356,0.349461384110127,1.39218242037787,0.0362167940760904,0.15954590890101,2.79852469184052,1.22823434696853,0.122420850081229,1.2753666809534,0.0926182140091732,0.15954590890101,2.87818600091334,0.07966130907282,1.66376485419731,0.972322390197318
Russian Federation,3A,0.805,11493.727,Other Europe,UM,143.429,0.968268991497992,0.021778703571875,0.968015844376779,3.8117450062896,0.252688642289306,0.0372078633908592,6.05970505141641,0.924761700116974,0.146556739440951,0.683847511453469,3.57768516743221,0.198161058935148,0.0372078633908592,5.56822004076961,0.968268991497992,0.344267427636779,4.33273288817559,1.19429188531995,0.0372078633908592,6.87676905602117,1.30854901525156,3.31039023213934,0.809714561505331
Rwanda,3A,0.493,672.749,Africa,LI,11.342,0.351389059093407,0.0519757036057351,0.245058420419161,0.0254582515780033,0.00275617014750986,0.0475682118198523,0.724205816663668,0.351889107138972,0.0348594827450377,0.247591544781976,0.081086539949779,0.0122366178739835,0.0475682118198523,0.775231504309601,0.351389059093407,0.0519757036057351,0.0143562482812497,0.00541414335809614,0.0475682118198523,0.47070336615834,-0.304528138151261,0.460886743110548,1.6469640118291
Réunion,2B,,,Africa,,0.855,,,,,,,1.97144777532826,,,,,,,5.43347144091208,,,,,,0.186221978227803,-5.24724946268428,3.23028017084565,29.1773908354973
Saint Lucia,3A,0.735,7987.526,Latin America,UM,0.184,0.0821908374403023,0.00149342647743504,0.0206878061317308,0.762092080887445,0.167003695588858,0.00192342172875963,1.03539126825453,0.369771635393836,0.102309453986842,0.109695202331371,1.2167370378348,0.250906776384847,0.00192342172875963,2.05134352766046,0.0821908374403023,0.00149342647743504,0.093951757467496,0.140583464555287,0.00192342172875963,0.320142907669279,-1.73120061999118,1.21955445851793,6.40758698230974
Samoa,2B,0.702,3524.596,Asia-Pacific,LM,0.192,,,,,,,1.38926023678127,,,,,,,2.38606484639136,,,,,,1.87805133705681,-0.50801350933455,1.41855129698741,1.27050033154615
Sao Tome and Principe,2B,0.565,1240.998,Africa,LM,0.186,,,,,,,1.44436955291511,,,,,,,1.78578641117826,,,,,,1.01981140725589,-0.76597500392237,1.06167677443914,1.75109475974921
Saudi Arabia,1A,0.845,21183.465,Middle East/Central Asia,HI,30.887,0.0546002377797277,0.062748433093338,0.00342157923173107,6.34565158463207,0.0275478684156804,0.0245757957000861,6.51854549885264,0.744028375607602,0.237494405631798,0.217068236711438,4.70011480095016,0.0793477176110655,0.0245757957000861,6.00262933221215,0.0546002377797277,0.109740024782126,0.0594467533677362,0.165125454536212,0.0245757957000861,0.413488266165887,-5.58914106604626,3.56865306381853,14.5170487856213
Senegal,2A,0.491,1018.393,Africa,LM,14.673,0.201449728622108,0.165158010438624,0.185382590647316,0.186916520782046,0.176996084275573,0.026325065868195,0.942228000633864,0.320761499583095,0.188025582496273,0.199600612165014,0.268507428434056,0.108771516203623,0.026325065868195,1.11199170475026,0.201449728622109,0.165158010438624,0.426198854573481,0.162084301010256,0.026325065868195,0.981215960512665,-0.130775744237595,0.661095727301116,1.13327926725659
Serbia,3A,0.775,5593.061,Other Europe,UM,8.893,1.09095388770685,0.0176942809548354,0.374785118146971,1.54652327777703,0.00249869543450456,0.0643157489387066,3.0967710089589,0.806878115365059,0.0061917715125824,0.485201537090397,1.52693695774113,0.0291929157913397,0.0643157489387066,2.91871704643922,1.09095388770685,0.0176942809548354,0.494621585135599,0.00351995487751804,0.0643157489387066,1.67110545761351,-1.24761158882571,1.73522100961648,1.74657860947173
Sierra Leone,3A,0.431,563.174,Africa,LI,6.316,0.45490049713727,0.0965249466272205,0.3637886214069,0.0712713743934882,0.111563850595126,0.0594645195885991,1.1575138097486,0.505306431943378,0.107521989871429,0.361930842657256,0.0817220554102093,0.110927366125597,0.0594645195885991,1.22687320559647,0.45490049713727,0.33774723475794,0.186127012001832,0.214200986797261,0.0594645195885991,1.2524402502829,0.02556704468643,0.729394500602151,0.979586216044514
Singapore,3A,0.924,51865.719,Asia-Pacific,HI,5.507,0.000882022725113384,0,0.00214074530692037,3.3894536878334,0.00203660720780565,0.0422586438962475,3.43677170696948,0.583682876669849,0.236097871249844,0.346808203382141,4.41420316552095,0.234337289357481,0.0422586438962475,5.85738805007652,0.000882022725113384,0,0.00238471225304698,0.0131251420659445,0.0422586438962475,0.0586505209403524,-5.79873752913617,3.48230494571888,99.8693269243676
Slovakia,3A,0.842,18003.541,EU-28,HI,5.423,0.958279576180068,0.0553176273165719,1.16247606750511,2.1334140742176,0.00163288089117625,0.125234130767811,4.43635435687834,0.650187385694049,0.132817244822219,0.674869540826094,2.57033562361663,0.0421015868722395,0.125234130767811,4.19554551259905,0.958279576180068,0.0553176273165719,1.83896954563759,0.0021849275084524,0.125234130767811,2.9799858074105,-1.21555970518855,2.49431466100688,1.40790788404621
Slovenia,3A,0.888,23224.4,EU-28,HI,2.066,0.300963446853695,0.0868261065696563,1.49749187833927,2.26278206415053,0.00117240492994634,0.0249218494718289,4.17415775031492,0.656669924915828,0.182056082763202,0.930163210268255,2.83509088648713,0.0465524053610889,0.0249218494718289,4.67545435926734,0.300963446853695,0.0868261065696563,1.85566008011303,0.0042529219610595,0.0249218494718289,2.27262440496927,-2.40282995429807,2.77962765989985,2.05729303489133
Somalia,3A,,,Africa,LI,10.518,0.0526663986922829,0.552489434930348,0.520502133985089,0.0199000901069236,0.0043675097382007,0.0329342889503775,1.18285985640322,0.12907661656637,0.458285134371424,0.530630234863291,0.0521816402212332,0.00575738524588179,0.0329342889503775,1.20886530021858,0.0526663986922829,0.552489434930348,0.210679591524352,0.326842268824719,0.0329342889503775,1.17561198292208,-0.0332533172965002,0.718688531077279,1.02828596320858
South Africa,2A,0.665,7626.81,Africa,UM,53.969,0.29345640341257,0.161328681890775,0.278747836346696,2.85999742955248,0.0876050073928842,0.0350493461375714,3.71618470473298,0.333808929957168,0.10999592917373,0.23386439548952,2.61369879146528,0.0889615300484097,0.0350493461375714,3.41537892227168,0.29345640341257,0.563987594904548,0.0193472289930084,0.166106439123612,0.0350493461375714,1.07794701257131,-2.33743190970037,2.03049393532589,3.16841076828509
South Sudan,3A,0.421,820.114,,LM,11.911,0.262876013936187,0.989064319426174,0.145941832457885,0.043334819331276,0.00477132642613825,0.047568175983619,1.49355648756128,0.310986686209066,0.98930557133434,0.145957950105172,0.043334819331276,0.00493612297502118,0.047568175983619,1.54208932593849,0.262876013936187,0.989064319426174,0.339461470011706,0,0.047568175983619,1.63896997935769,0.0968806534192002,0.916795206420676,0.940889305698468
Spain,3A,0.882,29496.379,EU-28,HI,46.26,0.794662172928806,0.0983437294883697,0.224800874239792,1.8288136098886,0.39196684895077,0.0387556526864502,3.37734288818279,0.842889373487646,0.148714571699594,0.210784215559893,2.18825463188303,0.376544602352414,0.0387556526864502,3.80594304766902,0.794662172928806,0.0983437294883697,0.337129520355784,0.0591842480288619,0.0387556526864502,1.32807532348827,-2.47786772418075,2.26269015894364,2.86575842526197
Sri Lanka,3A,0.764,3506.732,Asia-Pacific,LM,20.619,0.290278217066717,0.00193025549816515,0.112614852252311,0.381989042922993,0.261573583904489,0.0563854066846764,1.10477135832935,0.347169539132766,0.0104321579854437,0.176876144635279,0.660300912766165,0.280805249445286,0.0563854066846764,1.53196941064962,0.290278217066717,0.0202492653541717,0.0451058644807362,0.0693764529956691,0.0563854066846764,0.481395206581971,-1.05057420406765,0.910778765174269,3.18235285624673
Sudan,3A,0.488,1837.138,,LM,39.35,0.464641645555048,0.350014438092561,0.167803488923137,0.127489323720767,0.000699548887049918,0.0383484905049031,1.14899693568347,0.526948508024352,0.346907924183866,0.177520571824482,0.127489323720767,0.00111153172018203,0.0383484905049031,1.21832634997855,0.464641645555048,0.350014438092561,0.278303187704754,0.0179781826804982,0.0383484905049031,1.14928594453776,-0.06904040544079,0.724313266896243,1.06007243520981
Suriname,3A,0.723,8942.961,Latin America,UM,0.538,0.404774361482008,0.0287890232402344,0.711370152334493,1.27864162260235,0.331632848432213,0.0957433926754911,2.85095140076678,0.551988645479475,0.0851768798151725,0.548857570086657,2.14315825940664,0.210465058896534,0.0957433926754911,3.63538980635997,0.404774361482008,0.0287890232402344,80.2689364642681,7.414159104616,0.0957433926754911,88.2124023462818,84.5770125399218,2.16129370191513,0.0412117764584744
Swaziland,2A,0.541,3980.774,Africa,LM,1.269,0.265970368704802,0.370644720793158,0.861335759974774,0.325865340843176,0.0000786696150221459,0.0701461859901739,1.89404104592111,0.340087460724066,0.415648070150847,0.84996377188044,0.703234681385727,0.0190151493040237,0.0701461859901739,2.39809531943528,0.265970368704802,0.500203243586699,0.0517631570640024,0.00463558446221961,0.0701461859901739,0.892718539807896,-1.50537677962738,1.4257035934414,2.68628376414287
Sweden,3A,0.909,53561.891,EU-28,HI,9.703,0.747121457942459,0.201524781906346,5.14695274134705,1.46910727720588,0.0810394279377992,0.140698794923647,7.78644448126319,1.01628236212067,0.424854149630192,1.61021463291551,3.25392278859567,0.145082359829635,0.140698794923647,6.59105508801532,0.747121457942459,0.212934961367815,6.47247403046722,2.16993801483345,0.140698794923647,9.74316725953459,3.15211217151927,3.91848099089175,0.676479722912009
Switzerland,3A,0.938,76410.859,Other Europe,HI,8.211,0.176876872258968,0.113466840923537,0.352495406799137,1.68294978983413,0.00222251143024128,0.0683387119040265,2.39635013315004,0.66358753648664,0.219505448444053,0.34612923300219,3.48166191105649,0.0712172934775377,0.0683387119040265,4.85044013437093,0.176876872258968,0.113466840923537,0.721423637965393,0.00636568964385746,0.0683387119040265,1.08647175269578,-3.76396838167515,2.88365932467332,4.46439598851595
Syrian Arab Republic,3A,0.553,,Middle East/Central Asia,LM,18.772,0.307047576187602,0.116274368357088,0.00214729889882265,0.536538081249927,0.0011373935007599,0.0292635669809977,0.992408285175198,0.515147484060644,0.0970757093340901,0.0292562801699541,0.779250611476486,0.0105823580729562,0.0292635669809977,1.46057601009513,0.307047576187602,0.116274368357088,0.0491543156531648,0.00441466455523507,0.0292635669809977,0.506154491734088,-0.954421518361042,0.868334318994996,2.88563281359252
Tajikistan,2A,0.625,892.64,Middle East/Central Asia,LI,8.296,0.295961892204412,0.134868078843767,0.00417048833990777,0.198591071118678,0.000229024906929347,0.0935212321291617,0.727341787542856,0.42386994929986,0.137678744528941,0.112038277082751,0.198683983715312,0.00265505120406311,0.0935212321291617,0.968447237960089,0.295961892204412,0.134868078843767,0.00631698864259823,0.0114795055390346,0.0935212321291617,0.542147697358974,-0.426299540601115,0.575756391344458,1.78631624311566
"Tanzania, United Republic of",3A,0.519,806.15,Africa,LI,51.823,0.631954674476256,0.312920626071697,0.215571394264745,0.0755809081563328,0.0815136305936433,0.0837870923469118,1.40132832590959,0.612631143398187,0.31317351007121,0.218834096092726,0.164749121476526,0.0735882551480765,0.0837870923469118,1.46676321853364,0.631954674476256,0.312920626071697,0.151451268713525,0.0566759587003559,0.0837870923469118,1.23678962030875,-0.22997359822489,0.872012707102702,1.18594399115953
Thailand,3A,0.738,5589.699,Asia-Pacific,UM,67.726,0.803529181466816,0.000931356388301529,0.259707832036251,1.35254272524373,0.122522623323433,0.0694507878716472,2.60868450633018,0.643242551636345,0.0170096420844553,0.200763628056819,1.42319568687122,0.13878741559489,0.0694507878716472,2.49244971211537,0.803529181466816,0.0106069177628314,0.194118835804582,0.193980257323918,0.0694507878716472,1.27168598022979,-1.22076373188558,1.4817986934196,1.95995690041734
Timor-Leste,2A,0.603,893.872,Asia-Pacific,LM,1.157,0.190396973073169,0.0592426546840251,0.0336615678159741,0.139445689914435,0.00440944902280657,0.0407122536523279,0.467868588162737,0.258862043460117,0.064299391352038,0.0387726581040444,0.139445689914435,0.0242650103768855,0.0407122536523279,0.566357046859848,0.190396973073169,0.0592426546840251,0.483713229524119,0.917200020132246,0.0407122536523279,1.69126513106589,1.12490808420604,0.336707748993517,0.334871828465423
Togo,3A,0.484,531.156,Africa,LI,7.115,0.361565005876944,0.102614981668928,0.25552288428598,0.11555850020326,0.00970641044773743,0.0263870655242742,0.871354848007125,0.386854355786088,0.0979432210806394,0.250733932266453,0.284213617991118,0.0606413364274582,0.0263870655242742,1.10677352907603,0.361565005876944,0.112192049030774,0.0219696140386016,0.0202386049810507,0.0263870655242742,0.542352339451645,-0.564421189624385,0.657993443688924,2.04069098364184
Tonga,2B,0.718,3581.837,Asia-Pacific,LM,0.106,,,,,,,1.49573875800916,,,,,,,3.30201084730052,,,,,,1.58890530960702,-1.7131055376935,1.96309491638031,2.07816716788315
Trinidad and Tobago,2A,0.779,16862.551,Latin America,HI,1.354,0.0479603373880796,0.00609087101497954,0.0960854336015887,9.76225266640955,0.0645664324023385,0.0013080620861293,9.97826380290267,0.482632085440715,0.193975969673013,0.390380550722887,5.49694329975415,0.124375120686047,0.0013080620861293,6.68961508836294,0.0479603373880796,0.00609087101497954,0.145689601744783,1.36085697742107,0.0013080620861293,1.56190584965504,-5.1277092387079,3.97707638763281,4.28298228721046
Tunisia,3A,0.723,4265.146,Africa,UM,11.13,0.397384904394365,0.0799746816279145,0.144002880909045,0.873147205636905,0.0582022705743169,0.0267576299374524,1.57946957308,0.650371064350784,0.0897195479223447,0.250720352172659,1.0807304114542,0.0740408090480117,0.0267576299374524,2.17233981488545,0.397384904394365,0.0799746816279145,0.052322252020919,0.232507987753321,0.0267576299374524,0.788947455733973,-1.38339235915148,1.2914885639272,2.7534657715126
Turkey,3A,0.764,13312.024,Middle East/Central Asia,UM,77.524,0.700821009200904,0.0887171376847598,0.190436727765914,1.54450435269676,0.0244736060701602,0.0340921613391682,2.58304499475767,0.80207178653944,0.108725564019497,0.321545394034535,1.9117292732268,0.02969649076948,0.0340921613391682,3.20786066992892,0.700821009200904,0.0887171376847598,0.574034262995616,0.0416667418644592,0.0340921613391682,1.43933131308491,-1.76852935684401,1.90712122546237,2.22871596050636
Turkmenistan,2A,0.688,6399.271,Middle East/Central Asia,LM,5.307,0.47031760313785,0.560332868400139,0,4.45249163253878,0.0037607295555585,0.0709768081541316,5.55787964178646,0.543978495414881,0.582312505047139,0.0856015711165415,4.27275226089083,0.00745705769972527,0.0709768081541316,5.56307869832325,0.47031760313785,1.92704328728028,0.014633907079043,0.125885025798816,0.0709768081541316,2.60885663145012,-2.95422206687313,3.30733362703216,2.13238191445999
Uganda,3A,0.488,642.877,Africa,LI,37.783,0.320001241241703,0.145950040848981,0.506982867338732,0.0475868191163078,0.100762037607683,0.0358475227187276,1.15713052887213,0.294869641999034,0.144744445221892,0.513101029294234,0.10109529006674,0.0972899397634014,0.0358475227187276,1.18694786906403,0.320001241241703,0.145950040848981,0.00989697985080868,0.0399290388009406,0.0358475227187276,0.551624823461161,-0.635323045602869,0.705658289909299,2.15173034022752
Ukraine,2A,0.748,3123.916,Other Europe,LM,45.002,1.85768144756221,0.00574118802185509,0.215210703129793,1.93735423475809,0.0256735429295375,0.083908295556568,4.12556941195806,1.02067506281128,0.0160567519886803,0.146292672188965,1.62082730756694,0.0762347482719221,0.083908295556568,2.96399483838435,1.85768144756221,0.144125033954282,0.428633125629478,0.153065257351251,0.083908295556568,2.66741316005379,-0.29658167833056,1.7621393352377,1.11118700423769
United Arab Emirates,3A,0.836,39034.375,Middle East/Central Asia,HI,9.086,0.0238859295164864,0.00123940003011362,0.000786003196425038,7.28328179573347,0.148308237335386,0,7.45750136581188,0.839851395224188,0.244828636974529,0.51279690288406,7.85340574553243,0.301698174145761,0,9.75258085476097,0.0238859295164864,0.00123940003011362,0.0665055477892982,0.465241990368354,0,0.556872867704252,-9.19570798705672,5.79805542226518,17.51311909838
