Country Name,Short Name,year,Record,Built-up Land,Carbon,Cropland,Fishing Grounds,Forest Products,Grazing Land,Total,Data Quality Score,isoa2
Europe,º Europe,1990,EFConsTotGHA,44725443.9081052,1485931110.06529,443242352.536991,83908393.836853,271106946.041528,132736215.921849,2461650462.31061,,null
Europe,º Europe,1991,EFConsTotGHA,46414240.0635331,1496551641.7519,450899822.957711,81045369.5576653,225644426.182688,137132160.918778,2437687661.43228,,null
Europe,º Europe,1992,EFConsTotGHA,51418770.9494503,2243132571.95925,642804869.534445,113270291.976554,376149384.942419,169846613.917716,3596622503.27984,,null
Europe,º Europe,1993,EFConsTotGHA,53036097.0884581,2141301983.03568,638626807.379285,106651483.668304,336881978.254669,165197689.963614,3441696039.39001,,null
Europe,º Europe,1994,EFConsTotGHA,54269804.3892967,2076408673.00925,613183953.031048,105573858.486402,317552475.619803,175235608.147944,3342224372.68375,,null
Europe,º Europe,1995,EFConsTotGHA,57066119.4582944,2270857608.5602,646702693.434399,117223271.167854,315290862.668238,167260602.56843,3574401157.85742,,null
Europe,º Europe,1996,EFConsTotGHA,58607483.4315583,2254913828.93528,638093973.862574,115440452.847844,298723469.163024,161921119.555313,3527700327.79559,,null
Europe,º Europe,1997,EFConsTotGHA,62233607.875376,2215164540.28643,669471867.888586,118093746.320749,337809386.185341,164656503.431932,3567429651.98841,,null
Europe,º Europe,1998,EFConsTotGHA,61695915.3932384,2231585526.30886,622953265.114771,119125090.066776,332091803.099723,163862705.461976,3531314305.44534,,null
Europe,º Europe,1999,EFConsTotGHA,61756717.0842564,2165112864.57813,621877442.604642,110219040.895911,347171668.738759,156714817.515285,3462852551.41699,,null
Europe,º Europe,2000,EFConsTotGHA,60954844.3635332,2214042024.08242,627082502.516914,107352885.174357,387100202.016533,161057959.582584,3557590417.73634,,null
Europe,º Europe,2001,EFConsTotGHA,63608808.3981325,2269979375.4568,692060784.66835,107773922.701288,366778697.428372,149881267.024442,3650082855.67738,,null
Europe,º Europe,2002,EFConsTotGHA,64227567.7384068,2227795002.22869,681744810.122238,102302411.135099,359616571.752068,152747208.875974,3588433571.85247,,null
Europe,º Europe,2003,EFConsTotGHA,58861217.8144196,2326158509.19407,625559928.726655,107578993.45647,372946749.242991,154543156.765904,3645648555.2005,,null
Europe,º Europe,2004,EFConsTotGHA,68411942.5048052,2362564732.48461,725191782.472438,103464543.386004,369784408.27897,155246149.392137,3784663558.51896,,null
Europe,º Europe,2005,EFConsTotGHA,64427050.5173486,2384630270.30747,662702717.0041,105282675.972373,391476817.27518,157290461.533262,3765809992.60974,,null
Europe,º Europe,2006,EFConsTotGHA,61479499.6656598,2469087546.34748,651233281.201402,110306865.562631,382792032.845107,164152328.682621,3839051554.3049,,null
Europe,º Europe,2007,EFConsTotGHA,60493359.9308754,2508713513.34,654708279.03169,106750415.863623,425980483.298645,160411262.388362,3917057313.8532,,null
Europe,º Europe,2008,EFConsTotGHA,68954375.8372787,2497618829.10362,732527795.614185,101726678.60632,364839130.194211,155579587.452477,3921246396.8081,,null
Europe,º Europe,2009,EFConsTotGHA,67330228.7091124,2252177852.89818,656289456.378498,105860599.82269,331820848.163419,150831518.293818,3564310504.26572,,null
Europe,º Europe,2010,EFConsTotGHA,65155731.3672161,2356556872.34793,606526575.343603,101711783.118436,378652422.801504,151691807.47918,3660295192.45787,,null
Europe,º Europe,2011,EFConsTotGHA,65549250.0939838,2333872449.90207,650356307.207446,100490025.922783,384650529.193076,147656815.499192,3682575377.81855,,null
Europe,º Europe,2012,EFConsTotGHA,61814575.867474,2213716515.32802,564770486.885475,97605258.2619342,380369062.505637,147607203.427367,3465883102.2759,,null
Europe,º Europe,2013,EFConsTotGHA,65616159.6864382,2156848094.83707,618360480.76255,102572892.221123,381756098.948742,146231320.199852,3471385046.65578,,null
Europe,º Europe,2014,EFConsTotGHA,71230377.049775,2057025240.63161,659074361.816977,107552175.640601,395039502.576529,143842669.549821,3433764327.26532,,null
