Country Name,Short Name,year,Record,Built-up Land,Carbon,Cropland,Fishing Grounds,Forest Products,Grazing Land,Total,Data Quality Score,isoa2
South America,· South America,2005,BiocapTotGHA,28264719.4608863,0,305804196.504296,135632800.493163,1991966212.02171,406575077.92158,2868243006.40163,,null
South America,· South America,2006,BiocapTotGHA,28895166.2606925,0,308424985.070818,135364009.344873,1988273328.5721,406749709.718341,2867707198.96682,,null
South America,· South America,2007,BiocapTotGHA,30524591.4128572,0,334960494.09768,135208398.109641,1976865217.77833,407472233.819351,2885030935.21786,,null
South America,· South America,2008,BiocapTotGHA,32612842.3038029,0,357896015.560934,135586816.288883,1966235138.22421,410336952.160672,2902667764.5385,,null
South America,· South America,2009,BiocapTotGHA,30720681.040256,0,315011202.775751,136205700.951171,1950214959.50878,412676883.045505,2844829427.32147,,null
South America,· South America,2010,BiocapTotGHA,32940604.2052389,0,356566413.505999,135816711.501927,1944938101.85557,411510227.912564,2881772058.98129,,null
South America,· South America,2011,BiocapTotGHA,33679118.3730128,0,374529915.615878,135072652.484024,1937578608.36256,408279840.693258,2889140135.52873,,null
South America,· South America,2012,BiocapTotGHA,33065770.8867526,0,360757846.44973,134991417.719089,1926800534.55845,409298317.823261,2864913887.43727,,null
South America,· South America,2013,BiocapTotGHA,35359392.7104259,0,390390817.132174,135482217.793751,1917102124.94758,414046742.131625,2892381294.71555,,null
South America,· South America,2014,BiocapTotGHA,35323675.5815136,0,400908003.257267,135839102.278972,1906027576.03438,415369757.66147,2893468114.8136,,null
