Country Name,Short Name,year,Record,Built-up Land,Carbon,Cropland,Fishing Grounds,Forest Products,Grazing Land,Total,Data Quality Score,isoa2
Asia,º Asia,2005,BiocapTotGHA,272523571.290761,0,1534049849.29447,361415666.054187,641051281.058522,275834946.67996,3084875314.3779,,null
Asia,º Asia,2006,BiocapTotGHA,284116285.638996,0,1565907399.1678,360694628.937969,644846970.818188,275424941.264283,3130990225.82724,,null
Asia,º Asia,2007,BiocapTotGHA,292874729.411543,0,1615799215.98867,360278445.863916,646559919.320741,274921350.340469,3190433660.92534,,null
Asia,º Asia,2008,BiocapTotGHA,300034032.151523,0,1621016686.58566,361289023.710905,648508408.443341,275485661.18119,3206333812.07262,,null
Asia,º Asia,2009,BiocapTotGHA,304195435.46552,0,1646355219.03369,362938898.070522,648647183.35061,276543357.831411,3238680093.75175,,null
Asia,º Asia,2010,BiocapTotGHA,316378939.310083,0,1698467830.09331,361897480.372771,652341941.130677,276695937.952355,3305782128.85919,,null
Asia,º Asia,2011,BiocapTotGHA,319590972.492106,0,1718204081.86099,359913798.940473,653273748.76773,274948400.166564,3325931002.22786,,null
Asia,º Asia,2012,BiocapTotGHA,324891281.49039,0,1712970892.50677,359703163.105866,653035997.422786,274696156.432601,3325297490.95841,,null
Asia,º Asia,2013,BiocapTotGHA,334355764.913134,0,1760731281.65389,361013509.983605,653142951.700675,275612890.949459,3384856399.20077,,null
Asia,º Asia,2014,BiocapTotGHA,339700679.868718,0,1766206767.25582,361933818.898519,652759202.728224,276253159.608183,3396853628.35947,,null
