Country Name,Short Name,year,Record,Built-up Land,Carbon,Cropland,Fishing Grounds,Forest Products,Grazing Land,Total,Data Quality Score,isoa2
Central America,· Central America,1989,EFConsTotGHA,4057079.08308188,104797573.016588,47126322.6840747,7045946.94367292,27744981.6151326,36629009.0590952,227400912.401645,,null
Central America,· Central America,1990,EFConsTotGHA,4615403.43714935,107216344.554836,55414508.787449,7686836.82791162,27804633.3908581,36561431.6186605,239299158.616864,,null
Central America,· Central America,1991,EFConsTotGHA,4343640.78663972,116573954.093523,53509330.4545912,7497134.4533802,28538597.4546105,38213991.9831564,248676649.225901,,null
Central America,· Central America,1992,EFConsTotGHA,4251449.33201666,119576833.08836,55952716.2050473,7827218.44761396,29595849.2292878,39518518.1781138,256722584.480439,,null
Central America,· Central America,1993,EFConsTotGHA,4440653.02703376,124595710.714146,56157628.6608325,7819703.81180531,30544821.3847323,37993845.3629202,261552362.961469,,null
Central America,· Central America,1994,EFConsTotGHA,4601032.23223575,141179465.424041,59466857.4003767,8409709.9903525,30962458.3883916,38817988.7117373,283437512.147135,,null
Central America,· Central America,1995,EFConsTotGHA,4700792.49511224,133168114.664753,53407493.1697463,8676990.3582372,31244803.2559975,34984152.5741239,266182346.51797,,null
Central America,· Central America,1996,EFConsTotGHA,5227132.7557309,169529849.611263,63469763.3070297,9354331.01836955,30508301.3713814,37815353.5573497,315904731.621125,,null
Central America,· Central America,1997,EFConsTotGHA,4992458.75481251,169705173.489057,60176148.1609427,9728655.34654541,32058247.6039017,40394685.5263403,317055368.8816,,null
Central America,· Central America,1998,EFConsTotGHA,5862351.73838295,174505943.323025,73171545.7441093,7394581.23312657,39424755.7251583,44621777.9086363,344980955.672439,,null
Central America,· Central America,1999,EFConsTotGHA,5799823.0097874,268898407.500045,73624077.9400011,8362741.59794287,42242580.0379127,45121517.0767046,444049147.162393,,null
Central America,· Central America,2000,EFConsTotGHA,5785932.72904526,166089547.639563,74962125.7454,8751737.15870404,44683611.1843959,45875880.4724384,346148834.929547,,null
Central America,· Central America,2001,EFConsTotGHA,6248187.56424205,214431074.28585,81020298.1146003,9196383.25305146,42654631.5921696,46472178.2969687,400022753.106882,,null
Central America,· Central America,2002,EFConsTotGHA,6129250.41546734,186831371.691645,83509231.3433561,10518930.4401886,42778118.2473672,47454139.6002462,377221041.73827,,null
Central America,· Central America,2003,EFConsTotGHA,6282517.56300386,158059639.032521,84119867.6654181,9340529.27409043,44550924.8831208,44592773.4787129,346946251.896867,,null
Central America,· Central America,2004,EFConsTotGHA,6486280.87976059,178279787.405888,82832763.2961461,10284660.2078344,47284471.1906818,42809768.6022715,367977731.582582,,null
Central America,· Central America,2005,EFConsTotGHA,6087002.07929623,165590557.491688,78837190.022538,11528325.9120826,47961242.9357436,43282852.9733686,353287171.414717,,null
Central America,· Central America,2006,EFConsTotGHA,6650440.53443224,200245888.356729,84340320.0461126,11088486.8512313,51737806.8965827,43590566.2981952,397653508.983284,,null
Central America,· Central America,2007,EFConsTotGHA,6699924.97304582,213663434.280039,82870001.2704496,11403932.6362175,53361918.7097654,43697212.420643,411696424.290161,,null
Central America,· Central America,2008,EFConsTotGHA,7025792.66898471,228222927.631963,79494095.1259616,11262220.6377155,51959233.0899104,43982275.008585,421946544.16312,,null
Central America,· Central America,2009,EFConsTotGHA,6699316.77375106,217317896.915572,74481801.0562867,10854061.0295237,45127758.4189042,41972836.5010512,396453670.695089,,null
Central America,· Central America,2010,EFConsTotGHA,7323565.09819754,259832392.587583,79148323.4544939,10988160.4609004,47730518.3518362,40036891.7931574,445059851.746169,,null
Central America,· Central America,2011,EFConsTotGHA,6677175.83201993,223237109.672898,73184925.9132256,10317019.6830564,48138472.3273556,37318224.1058397,398872927.534395,,null
Central America,· Central America,2012,EFConsTotGHA,7666939.8347817,239558406.148638,79401678.8307221,10280912.0970594,48484973.9696846,36156151.4915589,421549062.372445,,null
Central America,· Central America,2013,EFConsTotGHA,7721599.6450879,209762682.152178,74479181.9379858,12171813.7784027,49575157.6577681,38044461.8179042,391754896.989326,,null
Central America,· Central America,2014,EFConsTotGHA,8291605.96259493,204029709.88417,77090246.5850517,13333071.5481002,49581813.0105722,38701415.5176415,391027862.50813,,null
